1.701156008050883850e+00,9.345116351704489954e-01,-1.717272660024431019e+00,1.895570212603780114e+00,-3.219634801279615210e+00,4.166106924583143467e+00
2.672948997864708964e+00,1.666942272214749998e+00,-2.367973880596843550e+00,1.593286834659064066e+00,-2.284908465344956063e+00,4.059344633954601989e+00
1.388573614696315905e+00,1.263657070907496571e+00,-2.491721801529273250e+00,2.648942972993669098e+00,-3.619670131165970695e+00,3.668746126529545570e+00
1.274024754962651107e+00,4.806328305077954277e-01,-2.306519692778865149e+00,2.210208294949455254e+00,-2.876198079989276124e+00,3.985088614552562358e+00
1.050822655184822541e+00,6.107378757608663555e-01,-2.255676535908428981e+00,2.693176329633310662e+00,-3.433991446457769214e+00,2.813251973035333364e+00
1.403744831436329443e+00,1.025563826281146174e+00,-2.363779945640147595e+00,1.848704270359648572e+00,-2.791013535484469621e+00,4.373819697432288933e+00
