-1.081789725126962143e+00,2.589080524942049433e+00
-3.250170792949627074e+00,-7.755056135513592075e+00
-4.319327444339745026e-01,2.281170631111049563e+00
-1.568366913663185258e+00,5.573795167248245086e+00
-7.319935468689588554e+00,-5.021788745984817837e+00
4.035351781978494756e+00,-4.736349555951493429e+00
